Id,LotArea,FullBath,HalfBath,TotRmsAbvGrd,TotalBsmtSF,BedroomAbvGr,GrLivArea,SalePrice,Qual,Cond,Age
train_3356,10200,2,0,8,1152,3,996,171075.636371953,7B,5B,20
train_4175,10380,1,0,5,1922,3,2822,265210.968350871,7B,5B,19
train_4321,12919,2,0,8,1649,3,1664,257919.600938281,7B,5B,21
train_7513,8176,1,0,6,0,1,1950,203708.373325472,7B,5B,19
train_553,6858,1,0,9,742,4,334,98772.6268212982,7B,5B,21
train_1153,8125,2,1,5,560,2,2121,231304.143896149,7B,5B,21
train_1881,12803,1,0,5,1040,3,1617,229564.957124934,7B,5B,21
train_5999,1950,1,1,7,588,3,1894,173974.826787476,7B,5B,18
train_8413,7800,1,1,4,1588,3,1494,190618.844299633,7B,5B,18
train_8501,8405,2,1,6,876,3,2285,170314.727139593,7B,5B,18
train_9153,6000,2,1,5,1582,2,1047,187852.077938058,7B,5B,21
train_9695,6930,0,0,6,644,4,1652,181279.70393981,7B,5B,18
train_1548,10800,1,0,6,1428,2,1855,255395.20278514,7B,5B,18
train_2562,10920,2,1,8,768,3,1116,162044.350614649,7B,5B,17
train_3113,8791,1,1,4,832,3,2417,207088.629883246,7B,5B,19
train_3798,9548,2,0,6,1383,2,1640,181119.259757168,7B,5B,19
train_4184,8755,2,0,8,1086,2,2158,222827.779414954,7B,5B,20
train_6064,9020,1,0,6,1249,1,1040,137402.17738457,7B,5B,21
train_9251,7750,1,0,7,1686,3,1456,217331.495393362,7B,5B,17
train_9770,3982,1,1,6,840,3,1086,167703.912876509,7B,5B,19
train_56,6380,1,1,8,585,3,1336,159971.489153216,7B,5B,18
train_1433,6600,2,1,7,768,3,1774,158917.649691148,7B,5B,18
train_2060,13360,1,0,7,793,1,1717,202956.6417065,7B,5B,17
train_2263,8450,1,0,10,1084,3,768,136595.570267124,7B,5B,16
train_3706,6292,2,0,6,1266,3,1600,187652.651477597,7B,5B,17
train_4640,7200,2,0,10,660,3,1113,158346.494539861,7B,5B,17
train_4998,9790,1,0,6,1158,4,1316,186968.706973965,7B,5B,16
train_5623,8400,1,0,4,884,3,2468,245681.421212927,7B,5B,19
train_6588,8658,1,0,9,794,2,1140,192426.705638819,7B,5B,18
train_7894,2448,2,0,4,1056,2,1500,192407.548121665,7B,5B,19
train_9267,8163,2,0,6,999,3,1097,183202.179283912,7B,5B,19
train_9959,11787,1,0,9,1244,3,1204,206512.137878234,7B,5B,20
train_911,1680,2,0,4,1040,4,2270,186365.37229626,7B,5B,17
train_1177,10634,2,0,9,1752,2,1344,219688.090584793,7B,5B,18
train_2541,11645,2,0,9,1064,3,1489,188776.843148581,7B,5B,15
train_2239,14200,1,1,6,849,2,1800,229831.25359665,7B,5B,17
train_3286,11029,1,0,6,864,3,1636,141883.541234088,7B,5B,14
train_3407,25286,2,0,10,2216,3,1680,277883.553606178,7B,5B,16
train_4741,8462,1,0,7,1013,5,1605,200089.511340541,7B,5B,18
train_5125,13159,1,0,5,600,3,1131,121685.697031184,7B,5B,16
train_5894,13300,2,1,4,1040,2,1121,152459.787257034,7B,5B,18
train_6226,4500,1,1,6,1386,2,1148,142729.778192631,7B,5B,15
train_6404,9571,1,0,11,923,3,2945,250408.514486386,7B,5B,16
train_6424,6979,2,1,8,0,4,2243,201171.58924746,7B,5B,14
train_7791,10402,2,1,8,858,3,1080,131230.841427874,7B,5B,15
train_8352,7630,1,0,5,990,1,1701,181062.834617422,7B,5B,14
train_8394,11600,2,0,6,483,2,904,189385.280161322,7B,5B,14
train_8770,12227,1,1,7,864,3,1502,187510.132333712,7B,5B,16
train_9649,8450,1,0,9,735,3,2515,209300.96642812,7B,5B,14
train_282,1680,1,0,7,1860,3,894,180076.973390745,7B,5B,17
train_1489,6960,1,0,6,1304,4,1337,163477.457341632,7B,5B,14
train_2640,19378,2,0,7,927,3,3112,249546.258522715,7B,5B,14
train_2700,6762,1,1,9,1632,3,1393,236297.111804489,7B,5B,16
train_3029,7590,1,0,7,1541,3,952,188282.291605698,7B,5B,17
train_3299,2001,1,0,6,980,3,840,139063.346364489,7B,5B,13
train_3510,6993,1,1,10,744,3,1766,181346.131742878,7B,5B,16
train_3806,13286,2,0,6,1092,3,3395,297120.061021314,7B,5B,14
train_3903,7056,1,0,6,1260,3,1720,205244.474332624,7B,5B,14
train_3952,159000,1,0,7,768,3,1349,181014.514735549,7B,5B,17
train_4563,4590,1,1,7,910,4,1802,179857.999198309,7B,5B,13
train_4635,12803,2,1,7,1268,3,1253,152133.803850717,7B,5B,15
train_5055,10141,2,0,6,1063,3,1440,168793.958660766,7B,5B,17
train_6079,11616,1,0,6,1362,3,2468,255651.824089093,7B,5B,14
train_7804,53107,2,1,7,1143,4,1466,206657.881398126,7B,5B,13
train_8084,10380,2,0,7,728,3,2042,168321.911597428,7B,5B,15
train_8214,12665,1,1,4,794,3,987,136286.635888703,7B,5B,14
train_8384,10007,2,1,6,783,4,1625,212769.670506572,7B,5B,14
train_8436,7227,1,0,4,1054,2,1733,196727.481361696,7B,5B,16
train_9026,9920,2,0,5,384,4,1092,145927.670550697,7B,5B,13
train_9448,10800,2,0,4,1026,2,2259,260373.821277392,7B,5B,14
train_9671,8741,2,0,9,894,3,1510,175192.315870985,7B,5B,15
train_47,13400,2,0,8,768,3,848,153004.944665184,7B,5B,15
train_1994,9337,2,0,6,816,3,1073,131314.533708063,7B,5B,14
train_3476,10150,2,0,5,1484,2,2290,257430.9144687,7B,5B,13
train_4206,6911,2,0,6,1150,2,1392,171260.290983848,7B,5B,15
train_6471,4435,1,0,5,864,2,1382,174356.361526028,7B,5B,14
train_6568,11302,2,0,10,1249,2,1639,184923.848527541,7B,5B,14
train_7546,6000,1,0,6,686,3,1218,130065.928359474,7B,5B,15
train_9815,8544,2,1,9,954,3,1052,153910.538530542,7B,5B,12
train_210,10900,1,0,4,1065,3,1470,186274.385535888,7B,5B,14
train_620,9600,2,0,6,832,4,2149,194234.717363703,7B,5B,12
train_665,10382,3,0,5,0,3,1992,177317.056845055,7B,5B,12
train_2799,12416,1,0,7,673,3,1978,222804.62729711,7B,5B,14
train_2900,14536,1,0,5,440,1,1358,152080.067818968,7B,5B,15
train_3156,14977,1,1,5,848,2,1040,141846.452245285,7B,5B,12
train_3573,10356,1,0,5,1008,3,1604,176990.579943052,7B,5B,14
train_4557,5330,2,0,4,936,3,904,169279.585306978,7B,5B,12
train_6552,11600,2,1,5,1494,2,1620,213003.780628955,7B,5B,12
train_7076,9765,1,0,7,963,3,1668,199515.42559534,7B,5B,13
train_7511,9750,2,0,6,1150,2,854,196744.664004406,7B,5B,11
train_7582,4400,2,0,6,1040,3,894,152247.133274101,7B,5B,15
train_9162,14154,2,0,10,1470,0,1714,280029.857327023,7B,5B,11
train_9674,10208,1,0,7,525,3,1355,186417.236917133,7B,5B,15
train_2861,6204,1,0,6,683,2,1208,156879.318673222,7B,5B,11
train_3134,11500,1,0,7,783,2,2730,238698.753816919,7B,5B,10
train_4857,13710,2,0,5,0,3,858,150563.78980078,7B,5B,10
train_4979,11040,1,0,6,1389,3,1152,174392.952305202,7B,5B,12
train_5821,18450,1,1,6,1484,3,1839,253093.691815967,7B,5B,11
train_5844,8462,1,0,8,1116,3,987,155955.759606622,7B,5B,10
train_6907,17104,1,0,4,923,3,2402,212744.207508291,7B,5B,12
train_7043,3182,1,1,6,0,2,1034,142187.327757461,7B,5B,11
train_7216,7200,1,1,7,723,3,1150,184564.146405479,7B,5B,10
train_7472,13693,2,0,6,1905,4,1442,209671.872450588,7B,5B,10
train_7519,14762,2,1,4,912,2,1968,252328.183457046,7B,5B,10
train_8338,6768,2,1,7,0,3,1796,173331.15810173,7B,5B,10
train_9013,9786,2,0,6,991,2,1716,176452.398231034,7B,5B,10
train_9308,11639,2,0,5,964,4,1262,180661.805406413,7B,5B,10
train_9682,5600,3,0,8,1479,4,1456,154986.287298785,7B,5B,11
train_9967,8530,1,1,4,816,2,825,142809.358281767,7B,5B,14
train_758,12358,2,0,4,975,3,894,175688.43791201,7B,5B,9
train_1390,8885,1,1,5,0,3,971,130211.166552826,7B,5B,10
train_2083,7875,2,1,5,796,4,2121,184221.723026798,7B,5B,12
train_2537,9100,2,1,4,1004,3,1610,154824.829408996,7B,5B,12
train_3873,14963,2,0,6,1299,2,2414,254675.29415636,7B,5B,12
train_4192,11241,2,0,7,0,2,1224,155566.371887393,7B,5B,12
train_4258,8640,1,1,7,848,3,1496,188937.053489258,7B,5B,12
train_6062,11409,2,1,6,1273,2,1458,216805.521387041,7B,5B,9
train_6916,12615,1,1,6,894,2,1040,144730.273480813,7B,5B,11
train_7068,12224,1,0,9,1057,2,1632,200338.266996719,7B,5B,11
train_7120,9937,2,0,5,528,4,1905,247451.845551968,7B,5B,10
train_7219,12342,2,0,5,768,2,2643,241672.772858023,7B,5B,10
train_7866,9750,1,1,5,894,4,1688,170611.02019883,7B,5B,12
train_8243,13568,1,1,8,1494,3,1774,237021.991974698,7B,5B,11
train_9656,14536,2,1,5,1373,3,2392,294928.66312061,7B,5B,9
train_9693,7050,3,1,5,1842,4,1150,205312.657622931,7B,5B,9
train_9852,12155,1,0,8,846,2,2097,191805.233920166,7B,5B,13
train_320,9020,1,0,7,1488,3,2713,256618.929582611,7B,5B,11
train_2162,5400,2,0,7,1848,3,1040,194298.588219908,7B,5B,10
train_2478,10267,2,0,10,1056,3,965,133211.814044232,7B,5B,12
train_2955,11049,1,0,9,2077,3,2161,272566.970915446,7B,5B,8
train_3076,9505,1,0,10,1809,3,1348,203916.172658351,7B,5B,8
train_3866,9297,2,0,8,611,3,1167,167914.057158242,7B,5B,9
train_4273,11625,1,1,6,1176,3,2161,210162.011651781,7B,5B,10
train_4714,9135,2,0,5,1360,3,875,193784.805417566,7B,5B,12
train_5807,10437,2,0,5,600,3,2320,206712.338943676,7B,5B,8
train_5899,14191,1,0,7,1494,4,2402,294739.247475962,7B,5B,11
train_6090,11120,2,0,5,1127,4,2000,227650.273250768,7B,5B,11
train_6812,9600,1,1,6,1040,2,1694,195745.374332909,7B,5B,11
train_6930,12677,1,1,6,612,3,1339,163243.345040799,7B,5B,12
train_7630,10896,2,0,8,1728,2,2158,248359.848610651,7B,5B,9
train_7710,10171,1,0,8,2006,3,990,212060.699353395,7B,5B,11
train_7730,12615,1,1,5,1153,3,1406,166002.276544502,7B,5B,8
train_7867,8777,2,0,5,910,3,1362,180129.103217516,7B,5B,11
train_8004,6442,2,0,5,1573,2,882,177522.582137923,7B,5B,10
train_9110,10020,1,0,9,783,4,1728,215762.314978924,7B,5B,10
train_9520,10240,1,1,5,870,3,1144,195648.997919698,7B,5B,8
train_9632,10530,2,0,5,945,3,1535,224698.793755703,7B,5B,9
train_9878,1920,2,0,6,1052,3,1440,148123.81216876,7B,5B,10
train_9976,13518,2,0,6,716,4,1291,196410.708433858,7B,5B,8
train_9997,1680,1,0,7,1896,3,1350,189564.066061234,7B,5B,12
train_23,6000,1,0,8,1314,3,1336,160460.611926998,7B,5B,11
train_449,8846,2,1,6,912,3,1535,191148.073611405,7B,5B,8
train_722,8064,1,0,9,1143,3,768,146594.09416707,7B,5B,11
train_742,4928,1,0,7,1163,3,980,158510.156697593,7B,5B,8
train_1044,8990,1,0,10,918,1,2097,228350.441274065,7B,5B,11
train_1753,8450,2,0,4,1052,2,1223,180163.082268601,7B,5B,11
train_2032,11851,2,0,9,1314,3,943,130931.984726523,7B,5B,9
train_2705,11767,2,0,7,816,4,1236,176025.083861443,7B,5B,8
train_2995,4590,2,1,8,1705,3,2183,282839.194859887,7B,5B,7
train_3257,12493,2,1,10,2121,3,1960,260503.080702781,7B,5B,11
train_3777,13869,2,1,9,1158,2,2504,258399.165174105,7B,5B,10
train_4744,13907,2,0,4,755,3,1216,176934.819173376,7B,5B,10
train_5183,7000,1,1,6,1234,3,1116,169552.157747042,7B,5B,9
train_5509,11717,2,0,9,630,3,1482,158799.054964019,7B,5B,8
train_6026,70761,1,1,8,1024,3,1689,266030.773525999,7B,5B,10
train_6299,5790,2,0,7,1126,3,1336,179318.01152261,7B,5B,10
train_7271,6563,2,0,5,864,8,1392,183801.031960056,7B,5B,10
train_7502,12224,0,0,12,612,3,1242,205995.097640454,7B,5B,11
train_8291,9525,1,1,7,888,8,1829,215957.316321705,7B,5B,10
train_8517,10084,2,0,5,1643,2,1489,233274.19964133,7B,5B,9
train_9224,34650,2,0,8,1947,5,1432,255666.739686194,7B,5B,7
train_9895,8200,1,1,6,1318,2,1336,147107.833538528,7B,5B,11
train_194,8924,2,1,8,780,3,2144,237659.246439355,7B,5B,7
train_549,18386,1,1,5,1001,3,1728,219423.896281806,7B,5B,10
train_905,8235,2,1,5,720,4,1734,200848.219635707,7B,5B,7
train_1068,8544,1,0,6,864,4,1829,197063.557837859,7B,5B,6
train_1847,13869,1,0,9,735,3,1382,158742.242973523,7B,5B,7
train_1961,10264,1,0,7,1673,2,1554,227052.806913831,7B,5B,8
train_2084,7930,1,0,7,0,3,630,146550.963032006,7B,5B,8
train_2806,11764,0,0,8,832,3,1196,167846.264160441,7B,5B,7
train_3136,7800,1,0,7,971,3,2596,202172.395042148,7B,5B,7
train_3317,9286,2,0,6,1057,3,813,155631.054322901,7B,5B,10
train_3651,8740,1,1,9,1003,2,1178,145894.412969792,7B,5B,7
train_3988,7153,2,0,8,1024,4,1378,157844.8375892,7B,5B,7
train_4287,12243,2,1,8,1241,3,1888,222903.404299655,7B,5B,6
train_4291,7862,1,1,9,1050,2,1620,177732.971520901,7B,5B,7
train_4795,6000,2,1,5,720,3,2080,192425.928432266,7B,5B,6
train_5144,7200,1,0,9,1573,3,3493,270085.150283116,7B,5B,8
train_5209,9248,1,2,7,1442,3,1349,171980.946712538,7B,5B,6
train_5446,11340,1,1,4,1010,2,2418,262275.368491433,7B,5B,8
train_6397,12803,1,0,7,943,3,1137,141326.332264157,7B,5B,7
train_6535,16285,2,0,4,1010,4,1844,210347.312803956,7B,5B,7
train_7747,4058,2,1,7,926,3,960,139102.297943219,7B,5B,9
train_7937,18800,2,1,6,0,2,1512,221022.669555275,7B,5B,7
train_7953,9900,2,1,5,1258,3,2098,244129.173221597,7B,5B,8
train_8010,9017,2,0,5,822,3,1328,167594.917928396,7B,5B,8
train_8536,8199,1,1,8,768,3,1203,148354.728245264,7B,5B,9
train_9634,7200,1,1,8,1494,3,1131,176869.694896449,7B,5B,7
train_9654,10970,1,0,5,802,3,1928,191802.505586394,7B,5B,6
train_9717,12615,2,1,8,702,2,1505,195530.307051177,7B,5B,7
train_66,8470,0,0,4,1067,4,1431,163860.004544003,7B,5B,6
train_576,10208,3,0,4,520,3,892,171818.812015495,7B,5B,8
train_2350,7750,2,0,7,1304,2,1855,232245.372273625,7B,5B,8
train_2497,10800,2,0,6,944,1,1080,170231.443609313,7B,5B,6
train_3247,12205,2,0,7,768,1,894,133258.98168269,7B,5B,9
train_3442,26178,1,0,6,0,3,747,139031.268576571,7B,5B,9
train_3877,11600,2,0,7,1149,3,1340,207795.718607507,7B,5B,6
train_4358,8738,1,0,7,1649,3,1236,201498.023782543,7B,5B,8
train_4708,6442,1,0,7,860,3,1425,178811.520473702,7B,5B,9
train_5037,9600,2,1,7,955,3,1430,180246.683879862,7B,5B,8
train_5788,8248,1,1,10,1208,6,987,135121.471905994,7B,5B,9
train_6445,12274,1,0,6,1379,3,2554,258286.567067488,7B,5B,7
train_6504,3180,1,0,5,3094,3,1178,199272.056685906,7B,5B,5
train_7173,9525,2,1,5,1200,4,1208,191641.121681935,7B,5B,6
train_7573,14215,2,0,7,880,3,1294,146024.996970046,7B,5B,8
train_7816,10207,1,0,6,1040,3,1440,179943.90049614,7B,5B,8
train_8058,10029,1,0,7,1116,3,1392,180555.637335966,7B,5B,8
train_8114,70761,2,1,6,672,3,864,151054.063701044,7B,5B,6
train_8280,6240,1,1,7,1040,4,1484,216855.08618327,7B,5B,6
train_8495,10800,1,0,6,1643,2,1661,227908.994919434,7B,5B,7
train_9509,8730,1,0,7,1200,3,1244,197018.77076491,7B,5B,9
train_9884,10041,2,0,8,770,2,1234,139161.540424229,7B,5B,6
train_871,7150,2,0,5,893,3,1253,204835.175727863,7B,5B,6
train_1000,5395,2,1,7,945,4,1539,209182.323939561,7B,5B,7
train_1239,12384,2,0,9,848,1,2138,214359.820149558,7B,5B,4
train_2663,8960,1,0,5,716,2,1279,165457.259805607,7B,5B,5
train_3116,11851,2,1,7,1440,3,1362,214163.045890961,7B,5B,4
train_4114,8544,1,0,4,1040,3,1689,177345.566602785,7B,5B,7
train_4432,5600,1,1,4,910,2,1895,188879.574173375,7B,5B,7
train_6251,7200,2,1,6,773,2,1092,183578.505270584,7B,5B,7
train_6360,10200,2,0,7,630,2,1494,165585.833649629,7B,5B,6
train_655,8012,1,1,8,967,3,988,107692.366443607,7B,5B,7
train_982,8100,2,0,6,1753,3,1600,191361.960037088,7B,5B,3
train_1164,9947,1,0,4,1517,3,864,207238.812536084,7B,5B,4
train_1230,9022,1,1,7,864,3,2098,238882.690865918,7B,5B,7
train_1436,7388,1,0,7,1482,3,1986,236102.760070897,7B,5B,5
train_1589,10400,1,0,6,1814,1,1574,232617.860899832,7B,5B,6
train_1926,12438,2,0,6,2042,3,1566,226919.323545269,7B,5B,5
train_2036,9600,2,1,6,2217,3,1148,229015.512837813,7B,5B,5
train_3036,12677,2,1,6,864,3,1620,178460.218583164,7B,5B,5
train_3090,3182,1,1,4,684,3,1968,161591.77944978,7B,5B,7
train_3157,10793,2,1,6,1122,2,1136,151695.949434849,7B,5B,3
train_3233,9750,2,0,6,596,3,1709,191583.518502546,7B,5B,5
train_3487,13891,2,1,5,969,3,1224,166018.829191254,7B,5B,3
train_3583,10142,2,1,5,698,3,1063,175970.65120108,7B,5B,4
train_3633,14260,1,0,9,1686,2,1561,250208.665919846,7B,5B,6
train_4318,9017,2,0,7,936,2,864,149390.729393642,7B,5B,6
train_4390,11249,2,0,5,696,2,1632,188709.483526697,7B,5B,4
train_4945,6900,2,0,7,776,5,1950,188037.979660365,7B,5B,7
train_5352,10395,3,1,6,848,2,1183,178491.133292353,7B,5B,4
train_5587,10335,1,1,7,672,3,1096,178609.603736157,7B,5B,3
train_5840,11333,1,1,6,1269,3,841,152515.193239764,7B,5B,6
train_6003,12168,1,0,8,1237,2,987,158941.871804208,7B,5B,3
train_6120,8777,1,0,7,729,1,960,132873.751037784,7B,5B,4
train_6389,6442,2,0,5,2392,2,1704,225292.211023316,7B,5B,5
train_6658,12640,1,0,5,1434,2,2614,289425.703847269,7B,5B,7
train_6761,9636,2,1,12,728,3,2036,192853.353212017,7B,5B,7
train_7008,5586,1,0,6,768,3,1214,171575.998251684,7B,5B,4
train_7764,13501,1,0,7,1629,2,1820,252556.848524048,7B,5B,3
train_7889,6000,2,0,5,1536,2,1092,219377.675461342,7B,5B,7
train_7895,8738,2,1,7,1056,2,1482,193142.268931992,7B,5B,7
train_8146,7313,2,1,6,630,4,1065,142634.546265673,7B,5B,5
train_8415,11409,1,0,5,1484,3,1471,200806.391905899,7B,5B,4
train_8526,9100,2,1,7,1392,3,1229,195533.177852698,7B,5B,3
train_8634,12144,2,0,5,650,3,1768,210752.460990546,7B,5B,5
train_8638,10562,1,1,5,440,3,1253,150734.340172256,7B,5B,6
train_8793,8846,2,0,5,1494,4,1728,240002.327645915,7B,5B,3
train_8796,6629,1,0,7,1623,3,1792,238066.793631127,7B,5B,7
train_8831,6820,1,0,7,0,3,904,172157.764666145,7B,5B,4
train_9475,12435,2,1,7,1099,4,2144,222303.986144721,7B,5B,5
train_9734,9612,2,1,6,1728,3,912,190428.82757997,7B,5B,7
train_77,7018,1,0,10,660,3,767,134381.89388948,7B,5B,3
train_140,12692,1,1,4,1461,3,1232,199323.033593698,7B,5B,4
train_381,9018,1,0,5,547,3,2172,174612.986898529,7B,5B,3
train_423,4224,2,0,12,979,3,1068,148214.812403987,7B,5B,3
train_446,8125,1,1,9,912,3,1419,209308.335357488,7B,5B,4
train_538,11070,2,1,6,672,1,1430,172447.927191551,7B,5B,6
train_980,6420,2,0,9,1021,2,1505,238576.136609725,7B,5B,5
train_1205,7500,2,0,8,793,1,1301,186337.32690872,7B,5B,5
train_2055,16226,1,0,8,608,3,1686,180975.622968905,7B,5B,4
train_2133,7134,2,0,4,876,3,1402,177354.738215525,7B,5B,6
train_2228,8500,1,0,6,747,3,1502,195587.119147536,7B,5B,2
train_2579,13695,1,0,5,861,4,1644,186085.388209525,7B,5B,4
train_2734,7259,1,1,7,1003,4,1317,168206.833062907,7B,5B,6
train_2779,8125,2,0,6,1064,3,1561,221104.863359176,7B,5B,3
train_2883,13400,2,1,4,1560,3,1456,207704.839265057,7B,5B,4
train_3327,6930,1,0,8,1484,4,1620,178248.1957938,7B,5B,3
train_3538,9000,2,0,10,853,2,1563,223317.744194757,7B,5B,5
train_3865,10142,2,1,5,608,3,2398,234579.445288716,7B,5B,4
train_3922,8963,1,1,3,1080,3,1383,155746.378591897,7B,5B,3
train_4508,5000,1,0,6,1126,3,1100,185152.955335317,7B,5B,6
train_4691,10625,1,0,7,1080,4,924,160212.378155168,7B,5B,3
train_4910,7200,1,0,9,840,3,1774,188793.2126429,7B,5B,2
train_4921,9000,2,0,7,1099,4,1484,191159.582296383,7B,5B,6
train_5219,7446,2,0,5,600,2,1344,175791.061541135,7B,5B,6
train_5451,7200,2,0,5,783,4,1164,189538.140331524,7B,5B,4
train_5754,11782,1,1,5,0,3,2473,175053.803765162,7B,5B,2
train_5777,9452,3,0,4,1008,2,1908,229729.005545737,7B,5B,5
train_5787,5586,2,0,8,1092,3,2098,237556.937887738,7B,5B,5
train_5941,8123,2,0,10,1362,4,1422,212590.246267215,7B,5B,5
train_6293,10400,2,0,6,990,3,1908,222471.679722343,7B,5B,6
train_6356,9803,2,0,4,768,4,1732,206363.362666615,7B,5B,4
train_6548,10142,2,0,4,1593,2,1526,217722.233502824,7B,5B,6
train_7192,12416,2,0,5,1408,3,1381,167318.298322132,7B,5B,6
train_7267,10200,1,0,6,672,2,1680,185580.268325743,7B,5B,2
train_7301,10800,1,0,5,1125,3,1216,188537.31982289,7B,5B,6
train_7467,10208,1,0,7,1241,4,2243,225357.072971851,7B,5B,3
train_7495,7438,1,0,6,0,3,1750,193915.649204542,7B,5B,2
train_8255,21000,1,1,9,956,2,1117,157340.08308088,7B,5B,2
train_8319,9900,2,0,7,972,1,1719,196470.554242331,7B,5B,2
train_8331,7560,1,1,4,847,4,1155,115591.147506939,7B,5B,5
train_8396,8520,1,0,7,970,3,2320,237047.883420582,7B,5B,4
train_8795,7472,2,0,9,1214,4,1959,241663.825390466,7B,5B,5
train_8918,3182,1,1,8,1370,2,1381,170241.845004267,7B,5B,2
train_9212,7227,2,1,8,866,4,1226,152864.429744461,7B,5B,2
train_9355,13346,1,1,8,1269,4,1635,218614.439137196,7B,5B,6
train_9391,12886,1,0,7,1040,2,2078,259641.86777632,7B,5B,3
train_744,7200,1,1,10,1905,2,2612,271909.905621536,7B,5B,2
train_807,8068,1,0,7,1580,2,2668,309580.123864291,7B,5B,2
train_825,10800,1,0,6,876,2,935,166239.20431754,7B,5B,2
train_1318,4224,1,0,4,1392,4,1400,166725.568854269,7B,5B,3
train_1600,11029,1,0,5,1064,2,1217,162235.797540637,7B,5B,3
train_3180,10659,1,0,5,907,3,1279,180034.831659318,7B,5B,4
train_3308,6762,1,1,6,796,3,1236,179636.146072994,7B,5B,5
train_3423,14375,2,1,7,1500,3,1416,229074.368822153,7B,5B,2
train_3486,9320,3,1,6,1104,4,1215,178844.408309465,7B,5B,4
train_3559,8414,1,0,7,876,3,1739,158304.785906465,7B,5B,1
train_4241,9000,2,0,9,1196,3,1236,159859.356541845,7B,5B,1
train_4734,46589,2,2,6,1520,3,1922,303450.584218765,7B,5B,4
train_4775,14442,2,1,10,483,6,972,162199.865189285,7B,5B,3
train_5051,9636,2,2,4,360,3,1266,159764.981611757,7B,5B,2
train_5126,9286,1,1,8,1267,3,2520,271720.261391885,7B,5B,4
train_5155,14859,1,0,6,1488,3,1236,201043.206409646,7B,5B,1
train_5191,6000,3,0,5,1330,3,2259,223741.76005449,7B,5B,3
train_5416,8520,1,1,7,1056,4,1709,229672.551582126,7B,5B,4
train_5542,10927,1,1,6,540,2,1456,155253.954686677,7B,5B,3
train_5685,2268,2,0,8,840,3,816,158252.747008795,7B,5B,2
train_5780,9790,1,1,6,1187,2,2158,245848.951386634,7B,5B,1
train_5955,12095,2,0,7,848,3,1560,205922.767635901,7B,5B,3
train_5984,10364,2,0,7,1269,3,1525,217540.860467552,7B,5B,4
train_6797,7917,1,1,8,1347,4,1517,209094.363721683,7B,5B,2
train_6835,4388,2,0,6,686,1,1707,170115.884750837,7B,5B,2
train_7397,15660,1,1,5,768,2,1054,173271.882033082,7B,5B,4
train_8028,8814,1,0,6,1453,3,1125,177306.064104011,7B,5B,1
train_8166,21750,1,1,6,1440,2,1456,199669.723429843,7B,5B,4
train_8199,10480,1,0,7,1566,2,928,215217.953548412,7B,5B,4
train_8390,9100,2,1,4,3138,4,1430,174111.682010538,7B,5B,5
train_8898,3072,1,0,7,1100,2,1269,160579.127486124,7B,5B,4
train_9209,8450,2,1,6,822,4,1092,178138.053814181,7B,5B,4
train_9346,8366,1,1,7,1064,3,3608,285388.610203653,7B,5B,4
train_9541,9800,2,1,5,1057,4,1563,179873.772120344,7B,5B,4
train_9650,9000,2,0,7,740,2,2234,222805.931680103,7B,5B,2
train_9710,9196,1,1,4,1470,3,1742,238626.384835302,7B,5B,1
train_336,8339,3,0,6,458,4,1852,180365.84198583,7B,5B,1
train_350,8176,2,0,9,440,3,1142,189505.881302506,7B,5B,4
train_352,12099,2,1,6,1588,3,2082,275231.507458145,7B,5B,3
train_444,10125,2,0,7,1069,4,3222,296907.277917536,7B,5B,1
train_498,1300,1,1,8,1517,3,2610,239894.56180121,7B,5B,3
train_511,10650,1,0,7,1232,2,1456,211699.849103361,7B,5B,3
train_738,6629,1,0,8,1190,3,1057,189998.515718531,7B,5B,1
train_817,7314,2,0,7,747,2,1200,148240.026623567,7B,5B,1
train_1020,11639,1,0,6,1614,4,2466,276157.75238298,7B,5B,4
train_1374,6060,2,0,8,804,4,1355,223130.132005451,7B,5B,3
